CaseID,Prefix length,Ground truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3945,2,§,§,1.0,1.0,1.0,235320,17456.23560682966,,217863.76439317034
3947,2,©,©,1.0,1.0,1.0,0,21602.03320397378,,21602.03320397378
3948,2,ª,§,0.0,0.0,0.0,253620,25224.93459321477,,228395.06540678523
3949,2,§,§,1.0,1.0,1.0,120,17456.23560682966,,17336.23560682966
3950,2,§,§,1.0,1.0,1.0,3276840,38940.18741355129,,3237899.8125864486
3951,2,§,§,1.0,1.0,1.0,300,17456.23560682966,,17156.23560682966
3952,2,§,§,1.0,1.0,1.0,865140,16100.898705753834,,849039.1012942462
3953,2,§,§,1.0,1.0,1.0,3900,38105.59070008328,,34205.59070008328
3954,2,§,§,1.0,1.0,1.0,250620,17488.478481770704,,233131.5215182293
3955,2,§,§,1.0,1.0,1.0,280080,30519.447860728862,,249560.55213927114
3956,2,§,§,1.0,1.0,1.0,11460,35307.868364230286,,23847.868364230286
3958,2,§,§,1.0,1.0,1.0,120,35841.14081266542,,35721.14081266542
3959,2,ª,§,0.0,0.0,0.0,416700,17464.985403480005,,399235.01459652
3960,2,©,§,0.0,0.0,0.0,960,17462.08137614347,,16502.08137614347
3961,2,©,©,1.0,1.0,1.0,3360,23834.680220592498,,20474.680220592498
3962,2,©,©,1.0,1.0,1.0,0,19591.52227839296,,19591.52227839296
3964,2,§,§,1.0,1.0,1.0,246960,23182.557939100254,,223777.44206089975
3965,2,§,§,1.0,1.0,1.0,360,25733.30752154849,,25373.30752154849
3966,2,ª,§,0.0,0.0,0.0,72420,17456.23560682966,,54963.764393170335
3967,2,§,§,1.0,1.0,1.0,0,23573.503190621213,,23573.503190621213
3968,2,§,§,1.0,1.0,1.0,2340,17524.117245821188,,15184.117245821188
3969,2,§,§,1.0,1.0,1.0,1540680,18052.387790028944,,1522627.612209971
3970,2,§,§,1.0,1.0,1.0,240,17587.58627184681,,17347.58627184681
3971,2,§,§,1.0,1.0,1.0,935820,25473.705077827857,,910346.2949221721
3972,2,§,§,1.0,1.0,1.0,926460,17456.23560682966,,909003.7643931704
3973,2,§,§,1.0,1.0,1.0,60,26547.98619037873,,26487.98619037873
3975,2,ª,§,0.0,0.0,0.0,409800,17459.164777260023,,392340.83522273996
3977,2,§,§,1.0,1.0,1.0,1200,39867.41757043603,,38667.41757043603
3978,2,©,©,1.0,1.0,1.0,85380,10760.62893609062,,74619.37106390938
3979,2,§,§,1.0,1.0,1.0,248520,18288.274010501198,,230231.7259894988
3980,2,§,§,1.0,1.0,1.0,15600,17467.90514525018,,1867.9051452501808
3981,2,§,§,1.0,1.0,1.0,60,39817.18795475148,,39757.18795475148
3982,2,§,§,1.0,1.0,1.0,410220,17456.23560682966,,392763.76439317036
3984,2,§,§,1.0,1.0,1.0,1391280,30320.327129199024,,1360959.672870801
3985,2,§,§,1.0,1.0,1.0,0,23431.96800116246,,23431.96800116246
3986,2,§,§,1.0,1.0,1.0,2460,17456.23560682966,,14996.235606829661
3987,2,©,©,1.0,1.0,1.0,4140,11577.012620970721,,7437.012620970721
3988,2,©,©,1.0,1.0,1.0,8580,23889.578594511266,,15309.578594511266
3989,2,§,§,1.0,1.0,1.0,55500,17494.379251602248,,38005.62074839775
3990,2,§,§,1.0,1.0,1.0,0,17655.57791187381,,17655.57791187381
3991,2,§,§,1.0,1.0,1.0,60,36202.729930704874,,36142.729930704874
3993,2,©,§,0.0,0.0,0.0,0,17815.707990657906,,17815.707990657906
3994,2,©,©,1.0,1.0,1.0,4440,23889.578594511266,,19449.578594511266
3995,2,ª,§,0.0,0.0,0.0,60,17456.23560682966,,17396.23560682966
3996,2,§,§,1.0,1.0,1.0,3540,17459.164777260023,,13919.164777260023
3997,2,§,§,1.0,1.0,1.0,360,17488.478481770704,,17128.478481770704
3998,2,§,§,1.0,1.0,1.0,1620,18452.06555232324,,16832.06555232324
3999,2,§,§,1.0,1.0,1.0,247680,17456.23560682966,,230223.76439317034
4000,2,§,§,1.0,1.0,1.0,20640,17488.478481770704,,3151.521518229296
4001,2,§,§,1.0,1.0,1.0,68220,17464.985403480005,,50755.01459651999
4002,2,§,§,1.0,1.0,1.0,198300,24722.850581223483,,173577.1494187765
4003,2,©,©,1.0,1.0,1.0,60,2268.29206644266,,2208.29206644266
4005,2,ª,§,0.0,0.0,0.0,86460,25974.51779213773,,60485.48220786227
4007,2,ª,§,0.0,0.0,0.0,242160,18722.90067320922,,223437.09932679078
4008,2,ª,§,0.0,0.0,0.0,2280,8945.296776361225,,6665.296776361225
4010,2,§,§,1.0,1.0,1.0,20820,17467.90514525018,,3352.094854749819
4011,2,§,§,1.0,1.0,1.0,2255340,39810.44331983352,,2215529.5566801666
4012,2,©,©,1.0,1.0,1.0,1537800,22580.04926749389,,1515219.950732506
4013,2,§,§,1.0,1.0,1.0,83400,39864.50097155258,,43535.49902844742
4014,2,§,§,1.0,1.0,1.0,60,17712.349446282376,,17652.349446282376
4015,2,§,§,1.0,1.0,1.0,167340,17865.203742291495,,149474.7962577085
4016,2,§,§,1.0,1.0,1.0,1468980,39792.57286589895,,1429187.427134101
4018,2,©,©,1.0,1.0,1.0,500880,10760.62893609062,,490119.3710639094
4019,2,ª,§,0.0,0.0,0.0,0,17491.424938078064,,17491.424938078064
4020,2,§,§,1.0,1.0,1.0,8220,17456.23560682966,,9236.235606829661
4021,2,§,§,1.0,1.0,1.0,0,17521.122074769544,,17521.122074769544
4022,2,©,©,1.0,1.0,1.0,524820,378404.97004671744,,146415.02995328256
4023,2,§,§,1.0,1.0,1.0,340380,18129.67923188366,,322250.32076811633
4024,2,§,§,1.0,1.0,1.0,1560,17479.65482728226,,15919.654827282258
4025,2,§,§,1.0,1.0,1.0,83580,17456.23560682966,,66123.76439317034
4027,2,§,§,1.0,1.0,1.0,57960,17456.23560682966,,40503.764393170335
4028,2,ª,§,0.0,0.0,0.0,942180,38424.995992461496,,903755.0040075385
4029,2,§,§,1.0,1.0,1.0,1753620,39973.90485854913,,1713646.0951414509
4030,2,§,§,1.0,1.0,1.0,120,17515.153732873354,,17395.153732873354
4032,2,§,©,0.0,0.0,0.0,192060,349273.3266784065,,157213.3266784065
4033,2,§,§,1.0,1.0,1.0,120,34480.93086571806,,34360.93086571806
4034,2,ª,§,0.0,0.0,0.0,184680,17878.52172480077,,166801.47827519925
4035,2,§,§,1.0,1.0,1.0,684420,17459.164777260023,,666960.83522274
4036,2,§,§,1.0,1.0,1.0,2406300,17456.23560682966,,2388843.7643931704
4037,2,§,§,1.0,1.0,1.0,0,17456.23560682966,,17456.23560682966
4038,2,ª,§,0.0,0.0,0.0,276300,19834.440707918788,,256465.55929208122
4039,2,§,§,1.0,1.0,1.0,277200,38915.41518036235,,238284.58481963765
4040,2,ª,§,0.0,0.0,0.0,60,17467.90514525018,,17407.90514525018
4041,2,§,§,1.0,1.0,1.0,18000,17560.21172844721,,439.7882715527885
4043,2,§,§,1.0,1.0,1.0,0,36962.397081694144,,36962.397081694144
4044,2,©,§,0.0,0.0,0.0,0,17459.164777260023,,17459.164777260023
4045,2,§,§,1.0,1.0,1.0,230940,24456.94036384005,,206483.05963615995
4046,2,§,§,1.0,1.0,1.0,87000,17459.164777260023,,69540.83522273997
4047,2,©,©,1.0,1.0,1.0,180,10760.62893609062,,10580.62893609062
4048,2,§,§,1.0,1.0,1.0,965220,14875.220025192204,,950344.7799748078
4049,2,ª,§,0.0,0.0,0.0,480,38288.10441814314,,37808.10441814314
4050,2,©,©,1.0,1.0,1.0,0,23889.578594511266,,23889.578594511266
4051,2,§,§,1.0,1.0,1.0,327900,17456.23560682966,,310443.76439317036
4052,2,§,§,1.0,1.0,1.0,969840,36130.78296773087,,933709.2170322691
4053,2,©,©,1.0,1.0,1.0,54480,23600.323014513342,,30879.676985486658
4054,2,§,§,1.0,1.0,1.0,8400,22222.360471883705,,13822.360471883705
4055,2,§,§,1.0,1.0,1.0,84780,17969.63401104122,,66810.36598895877
4057,2,§,§,1.0,1.0,1.0,60,17459.164777260023,,17399.164777260023
4058,2,ª,§,0.0,0.0,0.0,698520,19967.617390124815,,678552.3826098752
4059,2,©,©,1.0,1.0,1.0,0,11423.328602865453,,11423.328602865453
4060,2,ª,§,0.0,0.0,0.0,100380,17459.164777260023,,82920.83522273997
4061,2,§,§,1.0,1.0,1.0,417900,17456.23560682966,,400443.76439317036
4062,2,§,§,1.0,1.0,1.0,71040,39706.68405740018,,31333.315942599816
4063,2,§,§,1.0,1.0,1.0,9420,17459.164777260023,,8039.164777260023
4064,2,ª,§,0.0,0.0,0.0,1492080,21330.97336668676,,1470749.0266333132
4065,2,©,©,1.0,1.0,1.0,0,22551.834001894593,,22551.834001894593
4066,2,§,§,1.0,1.0,1.0,19200,39921.44379328781,,20721.443793287814
4068,2,§,§,1.0,1.0,1.0,1704240,36867.53218870064,,1667372.4678112993
4070,2,§,§,1.0,1.0,1.0,60,38401.24205457238,,38341.24205457238
4071,2,§,§,1.0,1.0,1.0,601560,37124.75232428156,,564435.2476757184
4072,2,§,§,1.0,1.0,1.0,120,17539.099386852864,,17419.099386852864
4075,2,©,©,1.0,1.0,1.0,495120,11157.125311294649,,483962.8746887054
4076,2,§,§,1.0,1.0,1.0,7260,17832.129573810937,,10572.129573810937
4077,2,©,©,1.0,1.0,1.0,60,10760.62893609062,,10700.62893609062
4078,2,§,§,1.0,1.0,1.0,120,18766.575798622824,,18646.575798622824
4079,2,§,§,1.0,1.0,1.0,600,17459.164777260023,,16859.164777260023
4080,2,§,,0.0,0.0,0.0,0,0.0,,0.0
4081,2,©,©,1.0,1.0,1.0,80700,23875.863036830917,,56824.13696316908
4082,2,¥,§,0.0,0.0,0.0,606540,23290.817815327868,,583249.1821846721
4083,2,§,§,1.0,1.0,1.0,234780,17467.90514525018,,217312.09485474983
4085,2,§,©,0.0,0.0,0.0,120,20153.86957194746,,20033.86957194746
4086,2,ª,§,0.0,0.0,0.0,240,36052.80794801284,,35812.80794801284
4087,2,ª,§,0.0,0.0,0.0,1826220,22870.186427218974,,1803349.813572781
4088,2,§,§,1.0,1.0,1.0,0,18931.89321195124,,18931.89321195124
4089,2,ª,§,0.0,0.0,0.0,8580,36246.90006077811,,27666.900060778113
4090,2,§,§,1.0,1.0,1.0,679740,17652.469596899966,,662087.5304031001
4091,2,§,§,1.0,1.0,1.0,420,21785.073355560555,,21365.073355560555
4092,2,§,§,1.0,1.0,1.0,540,17683.835606443936,,17143.835606443936
4093,2,§,§,1.0,1.0,1.0,16920,21909.19380966028,,4989.193809660279
4094,2,§,§,1.0,1.0,1.0,1390920,38415.22790051133,,1352504.7720994886
4095,2,§,§,1.0,1.0,1.0,8700,18059.35871279132,,9359.35871279132
4096,2,§,§,1.0,1.0,1.0,177300,17518.145761038268,,159781.85423896174
4098,2,§,§,1.0,1.0,1.0,1214160,31033.803273949048,,1183126.196726051
4099,2,§,§,1.0,1.0,1.0,60,39859.849499195356,,39799.849499195356
4100,2,ª,§,0.0,0.0,0.0,60,36488.06633095316,,36428.06633095316
4101,2,§,§,1.0,1.0,1.0,0,17536.10421580122,,17536.10421580122
4104,2,§,§,1.0,1.0,1.0,369600,21533.810561772283,,348066.18943822774
4105,2,§,§,1.0,1.0,1.0,2760,11538.731474903794,,8778.731474903794
4106,2,§,§,1.0,1.0,1.0,62520,17459.164777260023,,45060.835222739974
4108,2,§,§,1.0,1.0,1.0,33120,17456.23560682966,,15663.764393170339
4109,2,§,§,1.0,1.0,1.0,85500,17456.23560682966,,68043.76439317034
4112,2,§,,0.0,0.0,0.0,0,0.0,,0.0
4113,2,©,©,1.0,1.0,1.0,0,2725.9780890729353,,2725.9780890729353
4114,2,§,§,1.0,1.0,1.0,1032120,17456.23560682966,,1014663.7643931704
4115,2,§,§,1.0,1.0,1.0,432480,17459.164777260023,,415020.83522273996
4116,2,§,§,1.0,1.0,1.0,1143600,35511.263421710006,,1108088.73657829
4118,2,§,§,1.0,1.0,1.0,120,17482.588712042707,,17362.588712042707
4119,2,§,§,1.0,1.0,1.0,60660,17456.23560682966,,43203.764393170335
4120,2,§,§,1.0,1.0,1.0,151740,17456.23560682966,,134283.76439317034
4121,2,ª,§,0.0,0.0,0.0,79620,17456.23560682966,,62163.764393170335
4122,2,§,§,1.0,1.0,1.0,152460,38769.01323080552,,113690.98676919448
4123,2,§,§,1.0,1.0,1.0,720240,7702.409219521239,,712537.5907804788
4124,2,ª,§,0.0,0.0,0.0,860460,36564.45104998689,,823895.5489500131
4125,2,§,§,1.0,1.0,1.0,15540,24451.429311962762,,8911.429311962762
4126,2,ª,§,0.0,0.0,0.0,256740,19652.943713715387,,237087.0562862846
4128,2,©,©,1.0,1.0,1.0,600,10766.693921753693,,10166.693921753693
4129,2,§,§,1.0,1.0,1.0,243600,17456.23560682966,,226143.76439317034
4130,2,©,©,1.0,1.0,1.0,120,10788.40105466129,,10668.40105466129
4131,2,§,§,1.0,1.0,1.0,2100,17456.23560682966,,15356.235606829661
4132,2,§,§,1.0,1.0,1.0,16260,17459.164777260023,,1199.1647772600227
4133,2,§,§,1.0,1.0,1.0,2940,37141.004191551285,,34201.004191551285
4134,2,©,©,1.0,1.0,1.0,300,23875.863036830917,,23575.863036830917
4135,2,§,§,1.0,1.0,1.0,172440,17456.23560682966,,154983.76439317034
4136,2,§,§,1.0,1.0,1.0,490620,17760.412041568066,,472859.5879584319
4137,2,©,©,1.0,1.0,1.0,240,20266.905064558043,,20026.905064558043
4138,2,§,§,1.0,1.0,1.0,120,17456.23560682966,,17336.23560682966
4140,2,§,§,1.0,1.0,1.0,0,17524.117245821188,,17524.117245821188
4141,2,§,§,1.0,1.0,1.0,1283100,38676.1440708842,,1244423.8559291158
4142,2,ª,§,0.0,0.0,0.0,343920,23791.977818621162,,320128.02218137885
4143,2,©,©,1.0,1.0,1.0,0,10761.82951882066,,10761.82951882066
4144,2,§,§,1.0,1.0,1.0,346800,39837.858720760574,,306962.14127923944
4146,2,§,§,1.0,1.0,1.0,60,17718.712220462916,,17658.712220462916
4148,2,§,§,1.0,1.0,1.0,4740,24060.625490344555,,19320.625490344555
4150,2,©,©,1.0,1.0,1.0,191220,429523.44438408344,,238303.44438408344
4151,2,§,§,1.0,1.0,1.0,1302360,17473.774486214446,,1284886.2255137856
4152,2,©,©,1.0,1.0,1.0,183960,23889.578594511266,,160070.42140548874
4153,2,ª,§,0.0,0.0,0.0,9480,18288.274010501198,,8808.274010501198
4155,2,ª,§,0.0,0.0,0.0,8340,39907.14051578936,,31567.14051578936
4157,2,ª,§,0.0,0.0,0.0,60,39829.91036022583,,39769.91036022583
4158,2,§,§,1.0,1.0,1.0,3540,17530.095016377563,,13990.095016377563
4159,2,§,§,1.0,1.0,1.0,626880,39961.72931536543,,586918.2706846346
4162,2,§,§,1.0,1.0,1.0,6420,17456.23560682966,,11036.235606829661
4163,2,§,§,1.0,1.0,1.0,1260,17456.23560682966,,16196.235606829661
4164,2,ª,§,0.0,0.0,0.0,4980,17456.23560682966,,12476.235606829661
4166,2,ª,§,0.0,0.0,0.0,852600,18350.955743401493,,834249.0442565985
4167,2,§,§,1.0,1.0,1.0,60180,17533.096473202662,,42646.90352679734
4168,2,§,§,1.0,1.0,1.0,420,17456.23560682966,,17036.23560682966
4169,2,§,§,1.0,1.0,1.0,7680,23622.57465254654,,15942.57465254654
4170,2,§,§,1.0,1.0,1.0,156840,17456.23560682966,,139383.76439317034
4171,2,§,§,1.0,1.0,1.0,22200,17459.164777260023,,4740.835222739977
4173,2,§,§,1.0,1.0,1.0,79620,17459.164777260023,,62160.835222739974
4174,2,§,§,1.0,1.0,1.0,350880,18455.85115938694,,332424.1488406131
4175,2,§,§,1.0,1.0,1.0,4260,17456.23560682966,,13196.235606829661
4176,2,§,§,1.0,1.0,1.0,1618380,17456.23560682966,,1600923.7643931704
4177,2,ª,§,0.0,0.0,0.0,60,21835.14425546534,,21775.14425546534
4178,2,©,©,1.0,1.0,1.0,1808940,10764.269184643153,,1798175.7308153568
4179,2,©,©,1.0,1.0,1.0,574800,22903.61888478651,,551896.3811152135
4180,2,§,§,1.0,1.0,1.0,71940,17456.23560682966,,54483.764393170335
4181,2,ª,§,0.0,0.0,0.0,683400,17479.65482728226,,665920.3451727177
4182,2,§,§,1.0,1.0,1.0,4260,17456.23560682966,,13196.235606829661
4184,2,ª,§,0.0,0.0,0.0,2460,17459.164777260023,,14999.164777260023
4186,2,§,§,1.0,1.0,1.0,347160,17459.164777260023,,329700.83522273996
4188,2,§,§,1.0,1.0,1.0,857820,11255.385307675917,,846564.6146923241
4189,2,§,§,1.0,1.0,1.0,346920,26465.010837876693,,320454.9891621233
4190,2,§,§,1.0,1.0,1.0,2100,17456.23560682966,,15356.235606829661
4191,2,§,§,1.0,1.0,1.0,0,0.0,,0.0
4192,2,§,§,1.0,1.0,1.0,300,17459.164777260023,,17159.164777260023
4193,2,§,§,1.0,1.0,1.0,167160,39072.154084367095,,128087.8459156329
4195,2,ª,§,0.0,0.0,0.0,69240,17542.11498666824,,51697.88501333176
4196,2,§,§,1.0,1.0,1.0,1380,17459.164777260023,,16079.164777260023
4198,2,§,§,1.0,1.0,1.0,246720,18197.524727677817,,228522.4752723222
4199,2,§,§,1.0,1.0,1.0,2100,17456.23560682966,,15356.235606829661
4200,2,§,§,1.0,1.0,1.0,1643760,22773.767376738546,,1620986.2326232614
4201,2,§,§,1.0,1.0,1.0,1440,17456.23560682966,,16016.235606829661
4202,2,§,§,1.0,1.0,1.0,4440,39955.35239819462,,35515.35239819462
4203,2,§,§,1.0,1.0,1.0,60,36861.46641731588,,36801.46641731588
4204,2,§,,0.0,0.0,0.0,0,0.0,,0.0
4205,2,§,§,1.0,1.0,1.0,7500,22714.97496616397,,15214.974966163969
4207,2,¢,©,0.0,0.0,0.0,611640,2802.529381103243,,608837.4706188968
4208,2,§,§,1.0,1.0,1.0,8760,21105.389528908407,,12345.389528908407
4209,2,§,§,1.0,1.0,1.0,1440,17456.23560682966,,16016.235606829661
4210,2,§,§,1.0,1.0,1.0,300,17512.188419245624,,17212.188419245624
4211,2,§,§,1.0,1.0,1.0,1040880,21625.75571299561,,1019254.2442870043
4213,2,©,©,1.0,1.0,1.0,25560,892.7354036031915,,24667.26459639681
4214,2,§,§,1.0,1.0,1.0,5100,23677.171309339432,,18577.171309339432
4215,2,§,©,0.0,0.0,0.0,1380,11775.04277080599,,10395.04277080599
4216,2,§,§,1.0,1.0,1.0,600,25125.399370543677,,24525.399370543677
4217,2,§,§,1.0,1.0,1.0,120,18192.188106013924,,18072.188106013924
4218,2,§,§,1.0,1.0,1.0,3600,17456.23560682966,,13856.235606829661
4219,2,©,©,1.0,1.0,1.0,492660,23889.578594511266,,468770.42140548874
4220,2,§,§,1.0,1.0,1.0,120,17456.23560682966,,17336.23560682966
4221,2,ª,§,0.0,0.0,0.0,0,17456.23560682966,,17456.23560682966
4222,2,ª,§,0.0,0.0,0.0,265800,39962.980184283115,,225837.0198157169
4223,2,©,©,1.0,1.0,1.0,0,23889.578594511266,,23889.578594511266
4224,2,§,§,1.0,1.0,1.0,16080,17456.23560682966,,1376.2356068296613
4225,2,§,§,1.0,1.0,1.0,540,17891.88685061096,,17351.88685061096
4226,2,§,§,1.0,1.0,1.0,96540,17464.985403480005,,79075.01459651999
4227,2,§,§,1.0,1.0,1.0,0,31539.173174014304,,31539.173174014304
4228,2,©,§,0.0,0.0,0.0,1288440,18858.832095632213,,1269581.1679043677
4229,2,§,§,1.0,1.0,1.0,2846700,17888.549104905982,,2828811.450895094
4230,2,ª,§,0.0,0.0,0.0,1060680,21220.339039536255,,1039459.6609604637
4232,2,§,§,1.0,1.0,1.0,521220,24688.748688782918,,496531.2513112171
4233,2,§,§,1.0,1.0,1.0,204480,21971.528253577144,,182508.47174642285
4234,2,§,§,1.0,1.0,1.0,1649640,36626.881351948956,,1613013.118648051
4236,2,§,§,1.0,1.0,1.0,0,17560.21172844721,,17560.21172844721
4237,2,©,©,1.0,1.0,1.0,0,1276.962734743366,,1276.962734743366
4238,2,§,§,1.0,1.0,1.0,9420,17572.344842660088,,8152.344842660088
4239,2,§,§,1.0,1.0,1.0,14160,23956.336651497586,,9796.336651497586
4240,2,§,§,1.0,1.0,1.0,8880,17545.1180149367,,8665.1180149367
4243,2,©,©,1.0,1.0,1.0,0,10848.82069483921,,10848.82069483921
4244,2,ª,§,0.0,0.0,0.0,600,17464.985403480005,,16864.985403480005
4245,2,ª,§,0.0,0.0,0.0,82260,17456.23560682966,,64803.764393170335
4246,2,§,§,1.0,1.0,1.0,900,17456.23560682966,,16556.23560682966
4247,2,§,§,1.0,1.0,1.0,412740,17456.23560682966,,395283.76439317036
4249,2,§,§,1.0,1.0,1.0,183720,24137.546071565386,,159582.4539284346
4250,2,ª,§,0.0,0.0,0.0,0,17473.774486214446,,17473.774486214446
4251,2,§,§,1.0,1.0,1.0,609060,39950.9052134747,,569109.0947865252
4252,2,§,§,1.0,1.0,1.0,1027380,34044.30218416439,,993335.6978158356
4253,2,ª,§,0.0,0.0,0.0,1268340,17459.164777260023,,1250880.83522274
4254,2,ª,§,0.0,0.0,0.0,600720,17459.164777260023,,583260.83522274
4256,2,§,§,1.0,1.0,1.0,2760,17456.23560682966,,14696.235606829661
4258,2,§,§,1.0,1.0,1.0,8400,22101.86533762456,,13701.86533762456
4260,2,§,§,1.0,1.0,1.0,1552860,17753.96126655915,,1535106.038733441
4261,2,ª,§,0.0,0.0,0.0,328800,17459.164777260023,,311340.83522273996
4262,2,§,§,1.0,1.0,1.0,1034220,25562.117624369082,,1008657.8823756309
4263,2,ª,§,0.0,0.0,0.0,10380,39978.276613987575,,29598.276613987575
4264,2,§,§,1.0,1.0,1.0,420,24826.870703255223,,24406.870703255223
4266,2,©,©,1.0,1.0,1.0,168360,10761.82951882066,,157598.17048117935
4267,2,§,§,1.0,1.0,1.0,6900,35989.12677713309,,29089.12677713309
4269,2,ª,§,0.0,0.0,0.0,325200,17959.40077185533,,307240.5992281447
4270,2,§,§,1.0,1.0,1.0,1377660,17459.164777260023,,1360200.83522274
4271,2,§,§,1.0,1.0,1.0,1200,17459.164777260023,,16259.164777260023
4272,2,§,§,1.0,1.0,1.0,7920,17467.90514525018,,9547.90514525018
4273,2,©,©,1.0,1.0,1.0,0,23875.863036830917,,23875.863036830917
4274,2,§,§,1.0,1.0,1.0,185280,34960.038804285374,,150319.96119571463
4275,2,ª,§,0.0,0.0,0.0,328260,18069.84024002871,,310190.1597599713
4276,2,§,§,1.0,1.0,1.0,67140,18834.642867931292,,48305.357132068704
4277,2,§,§,1.0,1.0,1.0,0,17470.832744237174,,17470.832744237174
4278,2,§,§,1.0,1.0,1.0,318360,17456.23560682966,,300903.76439317036
4279,2,©,©,1.0,1.0,1.0,229200,23600.323014513342,,205599.67698548664
4280,2,ª,§,0.0,0.0,0.0,5340,17459.164777260023,,12119.164777260023
4281,2,§,§,1.0,1.0,1.0,764940,17456.23560682966,,747483.7643931704
4282,2,§,§,1.0,1.0,1.0,0,21559.304087465258,,21559.304087465258
4283,2,§,§,1.0,1.0,1.0,13620,17952.59642208953,,4332.596422089529
4284,2,©,©,1.0,1.0,1.0,0,2756.016228974387,,2756.016228974387
4285,2,©,©,1.0,1.0,1.0,1114380,10761.82951882066,,1103618.1704811794
4286,2,§,§,1.0,1.0,1.0,57960,17464.985403480005,,40495.01459651999
4287,2,©,©,1.0,1.0,1.0,0,722.4082288305791,,722.4082288305791
4288,2,§,§,1.0,1.0,1.0,960,18233.620781747206,,17273.620781747206
4290,2,§,§,1.0,1.0,1.0,1020,23475.515839663585,,22455.515839663585
4292,2,§,§,1.0,1.0,1.0,0,17456.23560682966,,17456.23560682966
4293,2,§,§,1.0,1.0,1.0,439200,22243.38324120631,,416956.6167587937
4294,2,©,©,1.0,1.0,1.0,8400,8930.43799363362,,530.4379936336209
4295,2,§,§,1.0,1.0,1.0,1487460,17470.832744237174,,1469989.1672557627
4296,2,§,§,1.0,1.0,1.0,4200,17459.164777260023,,13259.164777260023
4297,2,§,§,1.0,1.0,1.0,20160,22375.087480980343,,2215.0874809803427
4299,2,§,§,1.0,1.0,1.0,78240,17639.990765147028,,60600.00923485297
4302,2,§,§,1.0,1.0,1.0,120,17470.832744237174,,17350.832744237174
4303,2,§,§,1.0,1.0,1.0,0,17456.23560682966,,17456.23560682966
4304,2,©,§,0.0,0.0,0.0,251640,22768.421326414467,,228871.57867358552
4305,2,ª,§,0.0,0.0,0.0,0,23666.245063630053,,23666.245063630053
4306,2,§,§,1.0,1.0,1.0,60,17509.204248297527,,17449.204248297527
4307,2,§,§,1.0,1.0,1.0,409500,38243.591713416565,,371256.40828658344
4308,2,§,§,1.0,1.0,1.0,2700,17456.23560682966,,14756.235606829661
4309,2,ª,§,0.0,0.0,0.0,438300,33865.34621388046,,404434.65378611954
4310,2,§,§,1.0,1.0,1.0,952320,17456.23560682966,,934863.7643931704
4311,2,§,§,1.0,1.0,1.0,120,17871.869805041268,,17751.869805041268
4312,2,§,§,1.0,1.0,1.0,660,17459.164777260023,,16799.164777260023
4313,2,§,§,1.0,1.0,1.0,3180,17456.23560682966,,14276.235606829661
4314,2,ª,§,0.0,0.0,0.0,170160,39863.39467542437,,130296.60532457562
4315,2,§,§,1.0,1.0,1.0,1310760,35226.99560294918,,1275533.0043970507
4316,2,§,§,1.0,1.0,1.0,5880,18193.910407940788,,12313.910407940788
4317,2,§,,0.0,0.0,0.0,60,0.0,,60.0
4318,2,§,§,1.0,1.0,1.0,19380,17456.23560682966,,1923.7643931703387
4319,2,§,§,1.0,1.0,1.0,600,23317.92678479896,,22717.92678479896
4320,2,§,§,1.0,1.0,1.0,4320,37227.826437408214,,32907.826437408214
4321,2,§,§,1.0,1.0,1.0,900,23638.96794971902,,22738.96794971902
4322,2,©,©,1.0,1.0,1.0,3960,23461.83799662397,,19501.83799662397
4323,2,ª,§,0.0,0.0,0.0,539400,38236.46993209125,,501163.53006790875
4326,2,ª,§,0.0,0.0,0.0,27420,34905.358860994194,,7485.358860994194
4327,2,ª,§,0.0,0.0,0.0,79080,21961.12844139468,,57118.871558605315
4328,2,§,§,1.0,1.0,1.0,195000,38133.47439113279,,156866.5256088672
4329,2,©,©,1.0,1.0,1.0,2768820,23820.919091054595,,2744999.0809089453
4330,2,ª,§,0.0,0.0,0.0,19200,27378.3808642916,,8178.380864291601
4331,2,§,§,1.0,1.0,1.0,0,18328.727677018756,,18328.727677018756
4333,2,§,§,1.0,1.0,1.0,10320,17456.23560682966,,7136.235606829661
4334,2,§,§,1.0,1.0,1.0,1828560,22311.785027951297,,1806248.2149720488
4335,2,§,§,1.0,1.0,1.0,10500,17459.164777260023,,6959.164777260023
4336,2,ª,§,0.0,0.0,0.0,98220,39915.03859013645,,58304.96140986355
4339,2,©,©,1.0,1.0,1.0,182100,1329.4096570144075,,180770.59034298558
4340,2,§,§,1.0,1.0,1.0,540,17462.08137614347,,16922.08137614347
4341,2,§,§,1.0,1.0,1.0,2096040,38511.129946125024,,2057528.870053875
4342,2,§,§,1.0,1.0,1.0,1920,6858.0051280189655,,4938.0051280189655
4343,2,§,§,1.0,1.0,1.0,2280,17456.23560682966,,15176.235606829661
4344,2,§,§,1.0,1.0,1.0,2220,17456.23560682966,,15236.235606829661
4345,2,§,§,1.0,1.0,1.0,660,18055.870108523406,,17395.870108523406
4346,2,§,§,1.0,1.0,1.0,360,17524.117245821188,,17164.117245821188
4347,2,§,§,1.0,1.0,1.0,114660,36080.609924007425,,78579.39007599257
4349,2,§,§,1.0,1.0,1.0,0,17459.164777260023,,17459.164777260023
4350,2,©,©,1.0,1.0,1.0,412140,23889.578594511266,,388250.42140548874
